"","year","lnw","female","widowed","divorced","separated","nevermarried","hsd08","hsd911","hsg","cg","ad","mw","so","we","exp1","exp2","exp3","exp4","weight","married","ne","sc"
"1699777",2012,4.95934199970871,0,0,0,0,0,0,0,0,0,1,0,1,0,25,6.25,15.625,39.0625,1987.32,TRUE,FALSE,FALSE
"1699779",2012,3.71280958096397,0,0,0,0,0,0,0,0,0,1,0,1,0,12,1.44,1.728,2.0736,1876.03,TRUE,FALSE,FALSE
"1699780",2012,4.26619481914876,1,0,0,0,0,0,0,0,0,1,0,1,0,9,0.81,0.729,0.6561,1876.03,TRUE,FALSE,FALSE
"1699781",2012,2.47443534992071,0,0,0,0,0,0,0,0,1,0,0,1,0,12,1.44,1.728,2.0736,3517.55,TRUE,FALSE,FALSE
"1699783",2012,2.37855357821742,1,0,1,0,0,0,0,1,0,0,0,1,0,27,7.29,19.683,53.1441,1945.77,FALSE,FALSE,FALSE
"1699785",2012,3.34992908696211,1,0,0,0,0,0,0,1,0,0,0,1,0,21,4.41,9.261,19.4481,3276.91,TRUE,FALSE,FALSE
"1699786",2012,2.7367996143882,0,0,0,0,0,0,0,1,0,0,0,1,0,7,0.49,0.343,0.2401,3276.91,TRUE,FALSE,FALSE
"1699787",2012,2.3764549415605,1,1,0,0,0,0,0,1,0,0,0,1,0,18,3.24,5.832,10.4976,1657.69,FALSE,FALSE,FALSE
"1699789",2012,3.57304763858881,0,0,0,0,0,0,0,0,0,1,0,1,0,20,4,8,16,1944.14,TRUE,FALSE,FALSE
"1699792",2012,3.09501183764581,0,0,0,0,0,0,0,0,1,0,0,1,0,31,9.61,29.791,92.3521,2267.81,TRUE,FALSE,FALSE
"1699794",2012,3.08753982280711,0,0,0,0,0,0,0,0,1,0,0,1,0,16,2.56,4.096,6.5536,2932.56,TRUE,FALSE,FALSE
"1699796",2012,3.92893796106713,1,0,0,0,0,0,0,0,0,1,0,1,0,14,1.96,2.744,3.8416,1884.6,TRUE,FALSE,FALSE
"1699797",2012,2.87990045802887,0,0,0,0,0,0,0,0,1,0,0,1,0,25,6.25,15.625,39.0625,1978.4,TRUE,FALSE,FALSE
"1699800",2012,3.06222201482282,0,0,1,0,0,0,0,1,0,0,0,1,0,24,5.76,13.824,33.1776,1769.82,FALSE,FALSE,FALSE
"1699802",2012,2.69357087983738,0,0,0,0,1,0,0,0,1,0,0,1,0,9,0.81,0.729,0.6561,3895.34,FALSE,FALSE,FALSE
"1699805",2012,3.66471482711464,0,0,0,0,0,0,0,0,1,0,0,1,0,26,6.76,17.576,45.6976,3535.17,TRUE,FALSE,FALSE
"1699806",2012,3.14226472249636,1,0,0,0,0,0,0,0,1,0,0,1,0,12,1.44,1.728,2.0736,3517.55,TRUE,FALSE,FALSE
"1699807",2012,3.75536919538277,0,0,0,0,0,0,0,0,1,0,0,1,0,20,4,8,16,3517.55,TRUE,FALSE,FALSE
"1699808",2012,3.3499040872746,1,0,0,0,0,0,0,0,1,0,0,1,0,5,0.25,0.125,0.0625,3784.32,TRUE,FALSE,FALSE
"1699810",2012,1.84582669049833,1,0,0,0,0,0,0,0,0,1,0,1,0,7,0.49,0.343,0.2401,1823.36,TRUE,FALSE,FALSE
"1699811",2012,2.53819857059052,0,0,0,0,0,0,0,0,1,0,0,1,0,16,2.56,4.096,6.5536,2324.05,TRUE,FALSE,FALSE
"1699813",2012,3.33732530506774,0,0,0,0,0,0,0,0,0,1,0,1,0,14,1.96,2.744,3.8416,1895.62,TRUE,FALSE,FALSE
"1699814",2012,2.55139639105683,0,0,1,0,0,0,0,1,0,0,0,1,0,11,1.21,1.331,1.4641,3322.98,FALSE,FALSE,FALSE
"1699816",2012,0.70247850798883,0,0,0,0,1,0,0,1,0,0,0,1,0,12,1.44,1.728,2.0736,1806.89,FALSE,FALSE,FALSE
"1699817",2012,2.5026062268874,0,0,0,0,0,0,0,1,0,0,0,1,0,18,3.24,5.832,10.4976,3485.78,TRUE,FALSE,FALSE
"1699820",2012,2.3351732825872,0,0,0,1,0,0,0,1,0,0,0,1,0,6,0.36,0.216,0.1296,3775.34,FALSE,FALSE,FALSE
"1699823",2012,3.28536556613703,0,0,0,0,0,0,0,1,0,0,0,1,0,30,9,27,81,3408.94,TRUE,FALSE,FALSE
"1699825",2012,2.18675327746892,1,0,0,0,0,0,0,1,0,0,0,1,0,24,5.76,13.824,33.1776,1531.61,TRUE,FALSE,FALSE
"1699826",2012,3.46768712293099,0,0,0,0,0,0,0,0,0,0,0,1,0,21,4.41,9.261,19.4481,2196.91,TRUE,FALSE,TRUE
"1699827",2012,2.14593128294867,1,0,0,0,0,0,0,0,0,0,0,1,0,19,3.61,6.859,13.0321,2196.91,TRUE,FALSE,TRUE
"1699829",2012,3.46490547996911,0,0,0,0,0,0,0,1,0,0,0,1,0,24,5.76,13.824,33.1776,2117.61,TRUE,FALSE,FALSE
"1699830",2012,2.30008196277593,1,0,0,0,0,0,0,0,0,1,0,1,0,17,2.89,4.913,8.3521,2117.61,TRUE,FALSE,FALSE
"1699832",2012,2.56974552972503,0,0,0,0,1,0,0,0,0,0,0,1,0,10,1,1,1,5061.03,FALSE,FALSE,TRUE
"1699833",2012,2.43361335540045,1,0,0,0,1,0,0,1,0,0,0,1,0,12,1.44,1.728,2.0736,5061.03,FALSE,FALSE,FALSE
"1699835",2012,2.39724571122958,0,0,0,0,0,0,0,0,0,0,0,1,0,4.5,0.2025,0.091125,0.04100625,3566.47,TRUE,FALSE,TRUE
"1699836",2012,2.65675690671466,0,0,0,0,0,0,0,0,0,0,0,1,0,13.5,1.8225,2.460375,3.32150625,2040.26,TRUE,FALSE,TRUE
"1699841",2012,2.14593128294867,0,0,1,0,0,0,0,1,0,0,0,1,0,22,4.84,10.648,23.4256,3235.31,FALSE,FALSE,FALSE
"1699847",2012,3.97851274669698,0,0,0,0,0,0,0,0,1,0,0,1,0,22,4.84,10.648,23.4256,1886.18,TRUE,FALSE,FALSE
"1699850",2012,2.36907483426288,1,0,1,0,0,0,0,0,1,0,0,1,0,17,2.89,4.913,8.3521,2692.25,FALSE,FALSE,FALSE
"1699851",2012,3.57304763858881,0,0,1,0,0,0,0,1,0,0,0,1,0,26,6.76,17.576,45.6976,2692.25,FALSE,FALSE,FALSE
"1699852",2012,2.18675327746892,0,0,0,0,0,0,0,1,0,0,0,1,0,34,11.56,39.304,133.6336,1990.37,TRUE,FALSE,FALSE
"1699855",2012,3.50047694575398,0,0,0,0,0,0,0,0,0,0,0,1,0,29.5,8.7025,25.672375,75.73350625,3382.61,TRUE,FALSE,TRUE
"1699856",2012,2.26371431860505,1,0,0,0,0,0,0,1,0,0,0,1,0,21,4.41,9.261,19.4481,3382.61,TRUE,FALSE,FALSE
"1699857",2012,2.69597761986794,0,0,0,0,0,0,0,0,0,0,0,1,0,33.5,11.2225,37.595375,125.94450625,2204.89,TRUE,FALSE,TRUE
"1699862",2012,2.1665505701514,1,0,0,0,1,0,0,0,0,0,0,1,0,19,3.61,6.859,13.0321,2316.13,FALSE,FALSE,TRUE
"1699863",2012,2.60546361232711,0,0,0,0,1,0,0,0,1,0,0,1,0,13,1.69,2.197,2.8561,4448.71,FALSE,FALSE,FALSE
"1699868",2012,2.79651884908982,1,0,0,0,1,0,0,0,1,0,0,1,0,2,0.04,0.008,0.0016,3906.39,FALSE,FALSE,FALSE
"1699869",2012,2.52322551409014,1,0,0,0,0,0,0,1,0,0,0,1,0,35,12.25,42.875,150.0625,3630.64,TRUE,FALSE,FALSE
"1699870",2012,2.99322914333587,0,0,0,0,0,0,0,0,1,0,0,1,0,23,5.29,12.167,27.9841,1864.26,TRUE,FALSE,FALSE
"1699874",2012,3.69821078154282,0,0,0,0,0,0,0,0,1,0,0,1,0,18,3.24,5.832,10.4976,1131.92,TRUE,FALSE,FALSE
"1699879",2012,2.66680724256816,0,0,0,0,0,0,0,1,0,0,0,1,0,9,0.81,0.729,0.6561,1084.43,TRUE,FALSE,FALSE
"1699882",2012,2.83907846350861,0,0,0,0,0,0,0,0,0,0,0,1,0,16.5,2.7225,4.492125,7.41200625,2104.39,TRUE,FALSE,TRUE
"1699886",2012,3.06222201482282,0,0,0,0,0,0,0,1,0,0,0,1,0,21,4.41,9.261,19.4481,1374.95,TRUE,FALSE,FALSE
"1699887",2012,3.01092872043527,0,0,0,0,0,0,0,1,0,0,0,1,0,9,0.81,0.729,0.6561,1208.16,TRUE,FALSE,FALSE
"1699889",2012,2.22597399062221,0,0,1,0,0,0,0,0,0,0,0,1,0,28,7.84,21.952,61.4656,2525.91,FALSE,FALSE,TRUE
"1699890",2012,2.01239989032415,1,0,0,0,0,0,0,1,0,0,0,1,0,29,8.41,24.389,70.7281,2210.98,TRUE,FALSE,FALSE
"1699891",2012,2.65675690671466,0,0,0,0,0,0,0,1,0,0,0,1,0,30,9,27,81,2210.98,TRUE,FALSE,FALSE
"1699895",2012,2.52062473239008,0,0,0,0,0,0,0,1,0,0,0,1,0,7,0.49,0.343,0.2401,856.97,TRUE,FALSE,FALSE
"1699896",2012,1.86848238677692,1,0,0,0,0,0,0,1,0,0,0,1,0,13,1.69,2.197,2.8561,1201.32,TRUE,FALSE,FALSE
"1699897",2012,2.89970308532505,0,0,0,0,0,0,0,1,0,0,0,1,0,14,1.96,2.744,3.8416,1201.32,TRUE,FALSE,FALSE
"1699898",2012,1.96360972615471,1,0,0,1,0,0,0,1,0,0,0,1,0,24,5.76,13.824,33.1776,1144.53,FALSE,FALSE,FALSE
"1699902",2012,3.08753982280711,0,0,0,0,0,0,0,0,0,0,0,1,0,4.5,0.2025,0.091125,0.04100625,1220.95,TRUE,FALSE,TRUE
"1699908",2012,2.3351732825872,0,0,0,0,0,0,1,0,0,0,0,1,0,34,11.56,39.304,133.6336,1312.04,TRUE,FALSE,FALSE
"1699910",2012,2.65675690671466,0,0,1,0,0,0,1,0,0,0,0,1,0,11,1.21,1.331,1.4641,1208.16,FALSE,FALSE,FALSE
"1699912",2012,1.90752025950367,0,0,0,0,0,0,0,0,0,0,0,1,0,7.5,0.5625,0.421875,0.31640625,1208.16,TRUE,FALSE,TRUE
"1699915",2012,2.51569724766935,0,0,0,0,0,0,0,0,0,0,0,1,0,6.5,0.4225,0.274625,0.17850625,1182.43,TRUE,FALSE,TRUE
"1699916",2012,2.1987608965932,0,0,0,0,0,0,0,1,0,0,0,1,0,17,2.89,4.913,8.3521,1182.43,TRUE,FALSE,FALSE
"1699917",2012,2.01635601848336,1,0,0,0,0,0,0,1,0,0,0,1,0,18,3.24,5.832,10.4976,1182.43,TRUE,FALSE,FALSE
"1699918",2012,2.77453994237104,0,0,0,1,0,0,0,1,0,0,0,1,0,33,10.89,35.937,118.5921,2400.77,FALSE,FALSE,FALSE
"1699921",2012,2.83907846350861,1,0,0,0,0,0,0,0,1,0,0,1,0,24,5.76,13.824,33.1776,1189.61,TRUE,FALSE,FALSE
"1699922",2012,3.3499040872746,0,0,0,0,0,0,0,1,0,0,0,1,0,32,10.24,32.768,104.8576,1189.61,TRUE,FALSE,FALSE
"1699923",2012,2.53162043007177,0,0,0,0,0,0,0,1,0,0,0,1,0,24,5.76,13.824,33.1776,1291.43,TRUE,FALSE,FALSE
"1699925",2012,2.10345862127111,1,0,1,0,0,0,0,0,0,0,0,1,0,11,1.21,1.331,1.4641,1166.7,FALSE,FALSE,TRUE
"1699926",2012,2.30015338879646,0,0,1,0,0,0,0,1,0,0,0,1,0,12,1.44,1.728,2.0736,1166.7,FALSE,FALSE,FALSE
"1699927",2012,2.40186465708587,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0.04,0.008,0.0016,856.09,TRUE,FALSE,FALSE
"1699930",2012,2.36907483426288,1,0,0,0,0,0,0,0,1,0,0,1,0,8,0.64,0.512,0.4096,1154.47,TRUE,FALSE,FALSE
"1699931",2012,2.14593128294867,0,0,0,0,0,0,0,0,0,0,0,1,0,16.5,2.7225,4.492125,7.41200625,1154.47,TRUE,FALSE,TRUE
"1699934",2012,2.18675327746892,1,0,0,0,0,0,0,0,0,0,0,1,0,29.5,8.7025,25.672375,75.73350625,2104.55,TRUE,FALSE,TRUE
"1699935",2012,3.25833689374911,0,0,0,0,0,0,0,1,0,0,0,1,0,32,10.24,32.768,104.8576,2104.55,TRUE,FALSE,FALSE
"1699937",2012,2.40186465708587,1,0,0,0,0,0,0,0,1,0,0,1,0,11,1.21,1.331,1.4641,2227.16,TRUE,FALSE,FALSE
"1699938",2012,2.19274834299388,0,0,0,0,0,0,0,0,0,0,0,1,0,13.5,1.8225,2.460375,3.32150625,2209.05,TRUE,FALSE,TRUE
"1699940",2012,1.7404661748405,1,0,0,0,0,0,0,0,0,0,0,1,0,10.5,1.1025,1.157625,1.21550625,815.69,TRUE,FALSE,TRUE
"1699941",2012,2.99322914333587,0,0,0,0,0,0,0,0,0,0,0,1,0,29.5,8.7025,25.672375,75.73350625,815.69,TRUE,FALSE,TRUE
"1699942",2012,3.06222201482282,0,0,0,0,0,0,0,0,0,0,0,1,0,32.5,10.5625,34.328125,111.56640625,1212.4,TRUE,FALSE,TRUE
"1699944",2012,3.06222201482282,0,0,0,0,0,0,0,0,0,0,0,1,0,21.5,4.6225,9.938375,21.36750625,1233.12,TRUE,FALSE,TRUE
"1699945",2012,2.49423797721688,1,0,0,0,0,0,0,0,0,0,0,1,0,18,3.24,5.832,10.4976,1233.12,TRUE,FALSE,TRUE
"1699946",2012,1.96360972615471,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0.16,0.064,0.0256,2559.53,TRUE,FALSE,FALSE
"1699948",2012,2.60546361232711,1,0,0,0,0,0,0,0,0,0,0,1,0,32.5,10.5625,34.328125,111.56640625,2104.55,TRUE,FALSE,TRUE
"1699950",2012,2.55693657143245,0,0,0,0,0,0,0,0,0,0,0,1,0,17.5,3.0625,5.359375,9.37890625,1141.92,TRUE,FALSE,TRUE
"1699952",2012,2.35565181393074,0,0,0,0,0,0,0,0,0,1,0,1,0,12,1.44,1.728,2.0736,1201.32,TRUE,FALSE,FALSE
"1699955",2012,1.67592765370293,1,0,0,0,0,0,0,1,0,0,0,1,0,17,2.89,4.913,8.3521,842.01,TRUE,FALSE,FALSE
"1699957",2012,2.42791533428581,0,0,0,0,0,0,0,1,0,0,0,1,0,29,8.41,24.389,70.7281,1533.58,TRUE,FALSE,FALSE
"1699958",2012,2.10337166852987,0,0,0,0,1,0,0,1,0,0,0,1,0,7,0.49,0.343,0.2401,982.36,FALSE,FALSE,FALSE
"1699961",2012,2.14593128294867,1,0,0,0,0,0,0,1,0,0,0,1,0,23,5.29,12.167,27.9841,1233.12,TRUE,FALSE,FALSE
"1699963",2012,2.55139639105683,0,0,0,0,0,0,0,1,0,0,0,1,0,32,10.24,32.768,104.8576,2311.26,TRUE,FALSE,FALSE
"1699966",2012,2.65675690671466,0,0,0,0,0,0,0,0,1,0,0,1,0,15,2.25,3.375,5.0625,1187.82,TRUE,FALSE,FALSE
"1699967",2012,2.36907483426288,0,0,0,0,0,0,0,0,0,0,0,1,0,20.5,4.2025,8.615125,17.66100625,1509.76,TRUE,FALSE,TRUE
"1699968",2012,2.14593128294867,0,0,0,0,0,0,0,1,0,0,0,1,0,31,9.61,29.791,92.3521,2104.55,TRUE,FALSE,FALSE
"1699969",2012,2.36907483426288,1,0,0,0,0,0,0,1,0,0,0,1,0,30,9,27,81,2104.55,TRUE,FALSE,FALSE
"1699970",2012,2.36907483426288,0,0,0,0,0,0,0,0,0,0,0,1,0,30.5,9.3025,28.372625,86.53650625,1509.76,TRUE,FALSE,TRUE
"1699973",2012,1.85824921049689,0,0,0,0,0,0,0,1,0,0,0,1,0,29,8.41,24.389,70.7281,834.77,TRUE,FALSE,FALSE
"1699974",2012,2.19907702715776,0,0,0,0,0,0,0,1,0,0,0,1,0,31,9.61,29.791,92.3521,2210.98,TRUE,FALSE,FALSE
"1699975",2012,2.05891990595904,1,0,0,0,0,0,0,1,0,0,0,1,0,29,8.41,24.389,70.7281,2210.98,TRUE,FALSE,FALSE
"1699976",2012,2.24059650948975,0,1,0,0,0,0,0,1,0,0,0,1,0,32,10.24,32.768,104.8576,1550.38,FALSE,FALSE,FALSE
"1699978",2012,2.36907483426288,1,0,0,0,0,0,0,0,1,0,0,1,0,10,1,1,1,1158.25,TRUE,FALSE,FALSE
"1699979",2012,2.79651884908982,0,0,0,0,0,0,0,0,0,0,0,1,0,13.5,1.8225,2.460375,3.32150625,1158.25,TRUE,FALSE,TRUE
"1699980",2012,2.36907483426288,1,0,0,0,0,0,0,0,0,1,0,1,0,25,6.25,15.625,39.0625,1260.62,TRUE,FALSE,FALSE
"1699981",2012,2.51993438999192,0,0,0,0,0,0,0,1,0,0,0,1,0,31,9.61,29.791,92.3521,1260.62,TRUE,FALSE,FALSE
"1699982",2012,2.43361335540045,1,0,1,0,0,0,0,1,0,0,0,1,0,25,6.25,15.625,39.0625,2209.05,FALSE,FALSE,FALSE
"1699983",2012,2.36907483426288,1,0,0,0,0,0,0,0,1,0,0,1,0,12,1.44,1.728,2.0736,1187.82,TRUE,FALSE,FALSE
"1699984",2012,2.94443897916644,0,0,0,0,0,0,0,1,0,0,0,1,0,19,3.61,6.859,13.0321,1187.82,TRUE,FALSE,FALSE
"1699985",2012,2.77453994237104,0,0,0,0,0,0,0,0,0,1,0,1,0,25,6.25,15.625,39.0625,981.8,TRUE,FALSE,FALSE
"1699986",2012,2.52322551409014,1,0,0,0,0,0,0,0,0,1,0,1,0,22,4.84,10.648,23.4256,981.8,TRUE,FALSE,FALSE
"1699989",2012,2.65675690671466,0,0,0,0,0,0,0,1,0,0,0,1,0,22,4.84,10.648,23.4256,2210.98,TRUE,FALSE,FALSE
"1699990",2012,2.36907483426288,1,1,0,0,0,0,0,0,1,0,0,1,0,25,6.25,15.625,39.0625,1179.19,FALSE,FALSE,FALSE
"1699991",2012,2.70554707088409,1,0,0,0,0,0,0,1,0,0,0,1,0,14,1.96,2.744,3.8416,1155.66,TRUE,FALSE,FALSE
"1699992",2012,3.28536556613703,0,0,0,0,0,0,0,1,0,0,0,1,0,18,3.24,5.832,10.4976,1155.66,TRUE,FALSE,FALSE
"1699993",2012,2.2512917986065,0,0,0,0,0,0,0,0,1,0,0,1,0,14,1.96,2.744,3.8416,834.04,TRUE,FALSE,FALSE
"1699994",2012,2.52322551409014,0,0,0,0,0,0,0,1,0,0,0,1,0,14,1.96,2.744,3.8416,1075.21,TRUE,FALSE,FALSE
"1699995",2012,2.4643850140672,0,0,0,0,0,0,1,0,0,0,0,1,0,11,1.21,1.331,1.4641,824.79,TRUE,FALSE,FALSE
"1699996",2012,2.10337166852987,1,0,0,0,0,0,0,0,0,0,0,1,0,8.5,0.7225,0.614125,0.52200625,824.79,TRUE,FALSE,TRUE
"1699998",2012,4.26619481914876,0,0,0,0,0,0,0,0,0,1,0,1,0,23,5.29,12.167,27.9841,1192.33,TRUE,FALSE,FALSE
"1699999",2012,2.55139639105683,0,0,0,0,0,0,0,0,1,0,0,1,0,11,1.21,1.331,1.4641,1533.51,TRUE,FALSE,FALSE
"1700001",2012,2.43361335540045,1,0,0,0,0,0,0,0,1,0,0,1,0,14,1.96,2.744,3.8416,1225.87,TRUE,FALSE,FALSE
"1700002",2012,3.3499040872746,0,0,0,0,0,0,0,1,0,0,0,1,0,22,4.84,10.648,23.4256,1225.87,TRUE,FALSE,FALSE
"1700005",2012,2.93816936615284,0,0,0,0,0,0,0,1,0,0,0,1,0,12,1.44,1.728,2.0736,1084.07,TRUE,FALSE,FALSE
"1700007",2012,2.87990045802887,1,0,0,0,0,0,0,0,1,0,0,1,0,17,2.89,4.913,8.3521,1156.41,TRUE,FALSE,FALSE
"1700008",2012,3.41052870909104,0,0,1,0,0,0,0,0,1,0,0,1,0,27,7.29,19.683,53.1441,2400.77,FALSE,FALSE,FALSE
"1700010",2012,2.34660197841082,1,0,0,0,0,0,0,0,1,0,0,1,0,24,5.76,13.824,33.1776,1178.16,TRUE,FALSE,FALSE
"1700011",2012,2.72907756829429,1,0,0,0,0,0,0,1,0,0,0,1,0,12,1.44,1.728,2.0736,1154.47,TRUE,FALSE,FALSE
"1700012",2012,2.87990045802887,1,0,0,0,0,0,0,0,0,0,0,1,0,32.5,10.5625,34.328125,111.56640625,1104.69,TRUE,FALSE,TRUE
"1700013",2012,2.43361335540045,0,0,0,0,1,0,0,0,0,0,0,1,0,9.5,0.9025,0.857375,0.81450625,927.44,FALSE,FALSE,TRUE
"1700015",2012,2.87990045802887,0,0,0,0,0,0,0,1,0,0,0,1,0,35,12.25,42.875,150.0625,1461.52,TRUE,FALSE,FALSE
"1700019",2012,2.20183891488696,1,0,1,0,0,0,0,0,0,0,0,1,0,11.5,1.3225,1.520875,1.74900625,1158.25,FALSE,FALSE,TRUE
"1700021",2012,3.60583746141181,0,0,0,0,0,0,0,0,0,1,0,1,0,15,2.25,3.375,5.0625,1187.82,TRUE,FALSE,FALSE
"1700023",2012,4.30541553230204,0,0,0,0,0,0,0,0,0,1,0,1,0,19,3.61,6.859,13.0321,1178.16,TRUE,FALSE,FALSE
"1700025",2012,4.39972621177328,0,0,0,0,0,0,0,0,0,1,0,1,0,22,4.84,10.648,23.4256,1179.19,TRUE,FALSE,FALSE
"1700026",2012,3.83541190305631,0,0,1,0,0,0,0,0,1,0,0,1,0,25,6.25,15.625,39.0625,2071.29,FALSE,FALSE,FALSE
"1700027",2012,3.86571725255163,1,0,1,0,0,0,0,0,1,0,0,1,0,27,7.29,19.683,53.1441,2071.29,FALSE,FALSE,FALSE
"1700028",2012,3.75536919538277,1,0,0,0,0,0,0,0,0,1,0,1,0,17,2.89,4.913,8.3521,1149.15,TRUE,FALSE,FALSE
"1700029",2012,2.65675690671466,0,0,0,0,0,0,0,0,0,1,0,1,0,17,2.89,4.913,8.3521,1149.15,TRUE,FALSE,FALSE
"1700030",2012,3.33665886052458,1,0,0,0,0,0,0,0,0,1,0,1,0,8,0.64,0.512,0.4096,1155.66,TRUE,FALSE,FALSE
"1700033",2012,1.7558438511606,0,0,0,0,0,0,0,1,0,0,0,1,0,12,1.44,1.728,2.0736,1542.97,TRUE,FALSE,FALSE
"1700035",2012,3.39072608179486,0,0,0,0,0,0,0,0,0,0,0,1,0,10.5,1.1025,1.157625,1.21550625,1171.16,TRUE,FALSE,TRUE
"1700036",2012,2.4643850140672,0,0,0,0,0,0,0,1,0,0,0,1,0,8,0.64,0.512,0.4096,1613.2,TRUE,FALSE,FALSE
"1700038",2012,2.87990045802887,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0.25,0.125,0.0625,1291.43,TRUE,FALSE,FALSE
"1700039",2012,2.2512917986065,1,0,0,0,0,0,0,0,0,1,0,1,0,3,0.09,0.027,0.0081,1291.43,TRUE,FALSE,FALSE
"1700042",2012,2.57879536524495,1,0,0,0,0,0,0,1,0,0,0,1,0,32,10.24,32.768,104.8576,2104.55,TRUE,FALSE,FALSE
"1700043",2012,2.18675327746892,0,0,0,1,0,0,0,1,0,0,0,1,0,19,3.61,6.859,13.0321,929.35,FALSE,FALSE,FALSE
"1700044",2012,2.48414416404767,0,0,1,0,0,0,0,0,0,0,0,1,0,22.5,5.0625,11.390625,25.62890625,894.8,FALSE,FALSE,TRUE
"1700045",2012,3.11101217899226,0,0,0,0,0,0,0,1,0,0,0,1,0,19,3.61,6.859,13.0321,833.18,TRUE,FALSE,FALSE
"1700046",2012,2.16428042161687,1,0,0,0,0,0,0,1,0,0,0,1,0,18,3.24,5.832,10.4976,833.18,TRUE,FALSE,FALSE
"1700047",2012,2.72907756829429,1,0,0,0,0,0,0,0,1,0,0,1,0,5,0.25,0.125,0.0625,856.09,TRUE,FALSE,FALSE
"1700052",2012,2.30008196277593,0,0,0,0,0,0,0,0,0,0,0,1,0,11.5,1.3225,1.520875,1.74900625,1159.44,TRUE,FALSE,TRUE
"1700053",2012,3.37459669986498,1,0,0,0,0,0,0,0,0,0,0,1,0,12.5,1.5625,1.953125,2.44140625,1159.44,TRUE,FALSE,TRUE
"1700057",2012,2.44603587539901,1,1,0,0,0,0,0,1,0,0,0,1,0,28,7.84,21.952,61.4656,1390.28,FALSE,FALSE,FALSE
"1700061",2012,2.49423797721688,1,0,0,0,0,0,0,0,1,0,0,1,0,22,4.84,10.648,23.4256,2285.69,TRUE,FALSE,FALSE
"1700062",2012,2.87990045802887,0,0,0,0,0,0,0,0,0,0,0,1,0,27.5,7.5625,20.796875,57.19140625,2285.69,TRUE,FALSE,TRUE
"1700063",2012,2.49423797721688,0,0,0,0,1,0,0,0,0,0,0,1,0,10,1,1,1,1871.42,FALSE,FALSE,TRUE
"1700065",2012,2.65675690671466,1,0,0,0,0,0,0,0,1,0,0,1,0,30,9,27,81,2676.74,TRUE,FALSE,FALSE
"1700066",2012,2.72574977820161,0,0,0,0,0,0,0,0,1,0,0,1,0,12,1.44,1.728,2.0736,2293.98,TRUE,FALSE,FALSE
"1700067",2012,2.68028740412485,1,0,0,0,0,0,0,0,0,1,0,1,0,7,0.49,0.343,0.2401,2293.98,TRUE,FALSE,FALSE
"1700069",2012,2.58124935420651,0,0,0,0,0,0,0,1,0,0,0,1,0,15,2.25,3.375,5.0625,1228.42,TRUE,FALSE,FALSE
"1700072",2012,2.18675327746892,1,0,0,0,1,0,0,0,0,0,0,1,0,25,6.25,15.625,39.0625,1292.27,FALSE,FALSE,TRUE
"1700073",2012,2.55139639105683,0,0,0,0,0,0,0,1,0,0,0,1,0,31,9.61,29.791,92.3521,2517.15,TRUE,FALSE,FALSE
"1700075",2012,2.10337166852987,0,0,1,0,0,0,0,0,0,0,0,1,0,30.5,9.3025,28.372625,86.53650625,2502.06,FALSE,FALSE,TRUE
"1700076",2012,2.61419729229586,0,0,0,0,0,0,0,1,0,0,0,1,0,9,0.81,0.729,0.6561,2360.88,TRUE,FALSE,FALSE
"1700077",2012,2.11776040598197,1,0,0,0,0,0,0,0,0,1,0,1,0,3,0.09,0.027,0.0081,2360.88,TRUE,FALSE,FALSE
"1700080",2012,3.32458627929031,0,0,0,0,1,0,0,1,0,0,0,1,0,20,4,8,16,986.12,FALSE,FALSE,FALSE
"1700081",2012,2.3351732825872,1,0,1,0,0,0,0,1,0,0,0,1,0,20,4,8,16,986.12,FALSE,FALSE,FALSE
"1700086",2012,2.55139639105683,1,0,1,0,0,0,0,0,0,0,0,1,0,18.5,3.4225,6.331625,11.71350625,812.36,FALSE,FALSE,TRUE
"1700088",2012,1.45278410238872,0,0,1,0,0,0,0,1,0,0,0,1,0,25,6.25,15.625,39.0625,2435.18,FALSE,FALSE,FALSE
"1700089",2012,2.73899500495163,1,0,1,0,0,0,0,0,1,0,0,1,0,20,4,8,16,1205.2,FALSE,FALSE,FALSE
"1700091",2012,2.55139639105683,1,0,1,0,0,0,0,0,1,0,0,1,0,30,9,27,81,2193.35,FALSE,FALSE,FALSE
"1700096",2012,2.93816936615284,0,0,0,0,0,0,0,1,0,0,0,1,0,18,3.24,5.832,10.4976,1223.46,TRUE,FALSE,FALSE
"1700097",2012,2.60546361232711,1,0,0,0,0,0,0,1,0,0,0,1,0,15,2.25,3.375,5.0625,1223.46,TRUE,FALSE,FALSE
"1700098",2012,2.89970308532505,1,0,0,0,0,0,0,0,1,0,0,1,0,14,1.96,2.744,3.8416,1223.46,TRUE,FALSE,FALSE
"1700099",2012,3.09501183764581,0,0,0,0,0,0,0,0,1,0,0,1,0,16,2.56,4.096,6.5536,1223.46,TRUE,FALSE,FALSE
"1700100",2012,1.99027797323688,1,0,0,0,0,0,0,1,0,0,0,1,0,21,4.41,9.261,19.4481,2243.5,TRUE,FALSE,FALSE
"1700101",2012,2.5203642818091,1,0,1,0,0,0,0,0,1,0,0,1,0,10,1,1,1,1198.43,FALSE,FALSE,FALSE
